tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,year,home_yellow_cards,home_red_cards,home_substitutions,home_penalty_goals,home_own_goals_scored_for,away_yellow_cards,away_red_cards,away_substitutions,away_penalty_goals,away_own_goals_scored_for,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post,home_win_expectancy_elo
WC-1930,1930 FIFA Men's World Cup,M-1930-01,France vs Mexico,group stage,Group 1,1.0,0.0,0.0,0.0,1930-07-13,15:00,S-240,Estadio Pocitos,Montevideo,Uruguay,T-30,France,FRA,T-46,Mexico,MEX,4–1,4.0,1.0,3.0,-3.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1333.672174641975,1476.156796125901,1406.571613121166,1403.2573576467105,0.3057196335315156
WC-1930,1930 FIFA Men's World Cup,M-1930-02,United States vs Belgium,group stage,Group 4,1.0,0.0,0.0,0.0,1930-07-13,15:00,S-239,Estadio Gran Parque Central,Montevideo,Uruguay,T-83,United States,USA,T-06,Belgium,BEL,3–0,3.0,0.0,3.0,-3.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.5219265109413,1460.076127547875,1527.3879549565954,1410.2100991022212,0.5250854433747222
WC-1930,1930 FIFA Men's World Cup,M-1930-03,Yugoslavia vs Brazil,group stage,Group 2,1.0,0.0,0.0,0.0,1930-07-14,12:45,S-239,Estadio Gran Parque Central,Montevideo,Uruguay,T-87,Yugoslavia,YUG,T-09,Brazil,BRA,2–1,2.0,1.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.0559285005704,1592.0294809615543,1492.6017867016324,1550.4836227604924,0.30756902998229996
WC-1930,1930 FIFA Men's World Cup,M-1930-04,Romania vs Peru,group stage,Group 3,1.0,0.0,0.0,0.0,1930-07-14,14:50,S-240,Estadio Pocitos,Montevideo,Uruguay,T-61,Romania,ROU,T-56,Peru,PER,3–1,3.0,1.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.8591547369351,1385.2352280157415,1501.4774904834294,1350.6168922692473,0.6153518250389534
WC-1930,1930 FIFA Men's World Cup,M-1930-05,Argentina vs France,group stage,Group 1,1.0,0.0,0.0,0.0,1930-07-15,16:00,S-239,Estadio Gran Parque Central,Montevideo,Uruguay,T-03,Argentina,ARG,T-30,France,FRA,1–0,1.0,0.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1796.3113296558024,1406.571613121166,1802.0659114860948,1400.8170312908735,0.9040903028284603
WC-1930,1930 FIFA Men's World Cup,M-1930-06,Chile vs Mexico,group stage,Group 1,1.0,0.0,0.0,0.0,1930-07-16,14:45,S-239,Estadio Gran Parque Central,Montevideo,Uruguay,T-13,Chile,CHL,T-46,Mexico,MEX,3–0,3.0,0.0,3.0,-3.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1376.7774936685666,1403.2573576467105,1433.2710608045743,1346.7637905107026,0.46196602727611663
WC-1930,1930 FIFA Men's World Cup,M-1930-07,Yugoslavia vs Bolivia,group stage,Group 2,1.0,0.0,0.0,0.0,1930-07-17,12:45,S-239,Estadio Gran Parque Central,Montevideo,Uruguay,T-87,Yugoslavia,YUG,T-07,Bolivia,BOL,4–0,4.0,0.0,4.0,-4.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.6017867016324,1308.7534998706717,1521.5853233442754,1279.7699632280285,0.7423685631765059
WC-1930,1930 FIFA Men's World Cup,M-1930-08,United States vs Paraguay,group stage,Group 4,1.0,0.0,0.0,0.0,1930-07-17,14:45,S-239,Estadio Gran Parque Central,Montevideo,Uruguay,T-83,United States,USA,T-55,Paraguay,PRY,3–0,3.0,0.0,3.0,-3.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.3879549565954,1528.7375487491076,1580.09188719812,1476.033616507583,0.4980577881759553
WC-1930,1930 FIFA Men's World Cup,M-1930-09,Uruguay vs Peru,group stage,Group 3,1.0,0.0,0.0,0.0,1930-07-18,14:30,S-238,Estadio Centenario,Montevideo,Uruguay,T-84,Uruguay,URY,T-56,Peru,PER,1–0,1.0,0.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.3314741720058,1350.6168922692473,1697.683234568196,1346.265131873057,0.8779140851101479
WC-1930,1930 FIFA Men's World Cup,M-1930-10,Chile vs France,group stage,Group 1,1.0,0.0,0.0,0.0,1930-07-19,12:50,S-238,Estadio Centenario,Montevideo,Uruguay,T-13,Chile,CHL,T-30,France,FRA,1–0,1.0,0.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1433.2710608045743,1400.8170312908735,1460.4768767630196,1373.6112153324284,0.5465697340259138
WC-1930,1930 FIFA Men's World Cup,M-1930-11,Argentina vs Mexico,group stage,Group 1,1.0,0.0,0.0,0.0,1930-07-19,15:00,S-238,Estadio Centenario,Montevideo,Uruguay,T-03,Argentina,ARG,T-46,Mexico,MEX,6–3,6.0,3.0,3.0,-3.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1802.0659114860948,1346.7637905107026,1809.1852797952577,1339.64442220154,0.9321964922936884
WC-1930,1930 FIFA Men's World Cup,M-1930-12,Brazil vs Bolivia,group stage,Group 2,1.0,0.0,0.0,0.0,1930-07-20,13:00,S-238,Estadio Centenario,Montevideo,Uruguay,T-09,Brazil,BRA,T-07,Bolivia,BOL,4–0,4.0,0.0,4.0,-4.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.4836227604924,1279.7699632280285,1570.045470901385,1260.208115087136,0.826116905414289
WC-1930,1930 FIFA Men's World Cup,M-1930-13,Paraguay vs Belgium,group stage,Group 4,1.0,0.0,0.0,0.0,1930-07-20,15:00,S-238,Estadio Centenario,Montevideo,Uruguay,T-55,Paraguay,PRY,T-06,Belgium,BEL,1–0,1.0,0.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.033616507583,1410.2100991022212,1500.4169965844603,1385.8267190253437,0.593610332052042
WC-1930,1930 FIFA Men's World Cup,M-1930-14,Uruguay vs Romania,group stage,Group 3,1.0,0.0,0.0,0.0,1930-07-21,14:50,S-238,Estadio Centenario,Montevideo,Uruguay,T-84,Uruguay,URY,T-61,Romania,ROU,4–0,4.0,0.0,4.0,-4.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.683234568196,1501.4774904834294,1714.985812961815,1484.17491208981,0.7557375787769258
WC-1930,1930 FIFA Men's World Cup,M-1930-15,Argentina vs Chile,group stage,Group 1,1.0,0.0,0.0,0.0,1930-07-22,14:45,S-238,Estadio Centenario,Montevideo,Uruguay,T-03,Argentina,ARG,T-13,Chile,CHL,3–1,3.0,1.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.1852797952577,1460.4768767630196,1819.8445004930263,1449.8176560652505,0.8815642144692329
WC-1930,1930 FIFA Men's World Cup,M-1930-16,Argentina vs United States,semi-finals,not applicable,0.0,1.0,0.0,0.0,1930-07-26,14:45,S-238,Estadio Centenario,Montevideo,Uruguay,T-03,Argentina,ARG,T-83,United States,USA,6–1,6.0,1.0,5.0,-5.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1819.8445004930263,1580.09188719812,1843.9631332642257,1555.973254426921,0.7990113935733396
WC-1930,1930 FIFA Men's World Cup,M-1930-17,Uruguay vs Yugoslavia,semi-finals,not applicable,0.0,1.0,0.0,0.0,1930-07-27,14:45,S-238,Estadio Centenario,Montevideo,Uruguay,T-84,Uruguay,URY,T-87,Yugoslavia,YUG,6–1,6.0,1.0,5.0,-5.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.985812961815,1521.5853233442754,1733.6955060345504,1502.8756302715403,0.7527443259928708
WC-1930,1930 FIFA Men's World Cup,M-1930-18,Uruguay vs Argentina,final,not applicable,0.0,1.0,0.0,0.0,1930-07-30,14:15,S-238,Estadio Centenario,Montevideo,Uruguay,T-84,Uruguay,URY,T-03,Argentina,ARG,4–2,4.0,2.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.6955060345504,1843.9631332642257,1780.0249863240235,1797.6336529747523,0.3464339346933007
WC-1934,1934 FIFA Men's World Cup,M-1934-01,Austria vs France,round of 16,not applicable,0.0,1.0,0.0,0.0,1934-05-27,16:00,S-114,Stadio Benito Mussolini,Turin,Italy,T-05,Austria,AUT,T-30,France,FRA,3–2,3.0,2.0,1.0,-1.0,1.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1817.9517307936223,1452.3649682059067,1824.4714216400569,1445.8452773594724,0.8913384858927628
WC-1934,1934 FIFA Men's World Cup,M-1934-02,Czechoslovakia vs Romania,round of 16,not applicable,0.0,1.0,0.0,0.0,1934-05-27,16:00,S-113,Stadio Littorio,Trieste,Italy,T-21,Czechoslovakia,CSK,T-61,Romania,ROU,2–1,2.0,1.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.1809911540606,1540.3682793158432,1678.380988779344,1520.1682816905598,0.663333372911942
WC-1934,1934 FIFA Men's World Cup,M-1934-03,Germany vs Belgium,round of 16,not applicable,0.0,1.0,0.0,0.0,1934-05-27,16:00,S-105,Stadio Giovanni Berta,Florence,Italy,T-31,Germany,DEU,T-06,Belgium,BEL,5–2,5.0,2.0,3.0,-3.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.804293895306,1343.2119922701263,1639.38804111681,1325.6282450486226,0.8325357407475814
WC-1934,1934 FIFA Men's World Cup,M-1934-04,Hungary vs Egypt,round of 16,not applicable,0.0,1.0,0.0,0.0,1934-05-27,16:00,S-108,Stadio Giorgio Ascarelli,Naples,Italy,T-36,Hungary,HUN,T-26,Egypt,EGY,4–2,4.0,2.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.1736575120494,1586.0050902886665,1682.583357749314,1548.595390051402,0.5843366640303947
WC-1934,1934 FIFA Men's World Cup,M-1934-05,Italy vs United States,round of 16,not applicable,0.0,1.0,0.0,0.0,1934-05-27,16:00,S-111,Stadio Nazionale PNF,Rome,Italy,T-41,Italy,ITA,T-83,United States,USA,7–1,7.0,1.0,6.0,-6.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.4131008485174,1572.1589533927124,1765.5262695004435,1550.0457847407863,0.7282611314006645
WC-1934,1934 FIFA Men's World Cup,M-1934-06,Spain vs Brazil,round of 16,not applicable,0.0,1.0,0.0,0.0,1934-05-27,16:00,S-106,Stadio Luigi Ferraris,Genoa,Italy,T-73,Spain,ESP,T-09,Brazil,BRA,3–1,3.0,1.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1716.7904861380566,1641.1365845882824,1752.1437480041118,1605.7833227222272,0.607185979266053
WC-1934,1934 FIFA Men's World Cup,M-1934-07,Sweden vs Argentina,round of 16,not applicable,0.0,1.0,0.0,0.0,1934-05-27,16:00,S-102,Stadio Renato Dall'Ara,Bologna,Italy,T-74,Sweden,SWE,T-03,Argentina,ARG,3–2,3.0,2.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.1767725145337,1805.100652959176,1647.9451150098205,1759.3323104638891,0.23719429174522122
WC-1934,1934 FIFA Men's World Cup,M-1934-08,Switzerland vs Netherlands,round of 16,not applicable,0.0,1.0,0.0,0.0,1934-05-27,16:00,S-107,San Siro,Milan,Italy,T-75,Switzerland,CHE,T-48,Netherlands,NLD,3–2,3.0,2.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.75033298004,1503.7616878358456,1453.191358642964,1466.3206621729214,0.375982905617931
WC-1934,1934 FIFA Men's World Cup,M-1934-09,Austria vs Hungary,quarter-finals,not applicable,0.0,1.0,0.0,0.0,1934-05-31,16:30,S-102,Stadio Renato Dall'Ara,Bologna,Italy,T-05,Austria,AUT,T-36,Hungary,HUN,2–1,2.0,1.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1824.4714216400569,1682.583357749314,1842.858362639102,1664.1964167502686,0.6935509833492414
WC-1934,1934 FIFA Men's World Cup,M-1934-10,Czechoslovakia vs Switzerland,quarter-finals,not applicable,0.0,1.0,0.0,0.0,1934-05-31,16:30,S-114,Stadio Benito Mussolini,Turin,Italy,T-21,Czechoslovakia,CSK,T-75,Switzerland,CHE,3–2,3.0,2.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.380988779344,1453.191358642964,1691.268334921309,1440.3040125009993,0.7852108976339193
WC-1934,1934 FIFA Men's World Cup,M-1934-11,Germany vs Sweden,quarter-finals,not applicable,0.0,1.0,0.0,0.0,1934-05-31,16:30,S-107,San Siro,Milan,Italy,T-31,Germany,DEU,T-74,Sweden,SWE,2–1,2.0,1.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1639.38804111681,1647.9451150098205,1670.1267689067051,1617.206387219925,0.4876878701684122
WC-1934,1934 FIFA Men's World Cup,M-1934-12,Italy vs Spain,quarter-finals,not applicable,0.0,1.0,1.0,0.0,1934-05-31,16:30,S-105,Stadio Giovanni Berta,Florence,Italy,T-41,Italy,ITA,T-73,Spain,ESP,1–1,1.0,1.0,0.0,0.0,1.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1765.5262695004435,1752.1437480041118,1756.0693905656706,1761.6006269388847,0.5192494777684512
WC-1934,1934 FIFA Men's World Cup,M-1934-13,Italy vs Spain,quarter-finals,not applicable,0.0,1.0,0.0,1.0,1934-06-01,16:30,S-105,Stadio Giovanni Berta,Florence,Italy,T-41,Italy,ITA,T-73,Spain,ESP,1–0,1.0,0.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1756.0693905656706,1761.6006269388847,1778.1075510009184,1739.5624665036369,0.4920405834204264
WC-1934,1934 FIFA Men's World Cup,M-1934-14,Czechoslovakia vs Germany,semi-finals,not applicable,0.0,1.0,0.0,0.0,1934-06-03,16:30,S-111,Stadio Nazionale PNF,Rome,Italy,T-21,Czechoslovakia,CSK,T-31,Germany,DEU,3–1,3.0,1.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.268334921309,1670.1267689067051,1733.5334453065498,1627.8616585214645,0.5303876623862115
WC-1934,1934 FIFA Men's World Cup,M-1934-15,Italy vs Austria,semi-finals,not applicable,0.0,1.0,0.0,0.0,1934-06-03,16:30,S-107,San Siro,Milan,Italy,T-41,Italy,ITA,T-05,Austria,AUT,1–0,1.0,0.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.1075510009184,1842.858362639102,1805.0742915759456,1815.891622064075,0.40788016168291863
WC-1934,1934 FIFA Men's World Cup,M-1934-16,Germany vs Austria,third-place match,not applicable,0.0,1.0,0.0,0.0,1934-06-07,18:00,S-108,Stadio Giorgio Ascarelli,Naples,Italy,T-31,Germany,DEU,T-05,Austria,AUT,3–2,3.0,2.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.8616585214645,1815.891622064075,1672.6783900445914,1771.0748905409478,0.2530544746145495
WC-1934,1934 FIFA Men's World Cup,M-1934-17,Italy vs Czechoslovakia,final,not applicable,0.0,1.0,0.0,0.0,1934-06-10,17:00,S-111,Stadio Nazionale PNF,Rome,Italy,T-41,Italy,ITA,T-21,Czechoslovakia,CSK,2–1,2.0,1.0,1.0,-1.0,1.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1805.0742915759456,1733.5334453065498,1821.3590348814184,1717.2487020010772,0.6015247313271437
WC-1938,1938 FIFA Men's World Cup,M-1938-01,Switzerland vs Germany,round of 16,not applicable,0.0,1.0,1.0,0.0,1938-06-04,17:00,S-068,Parc des Princes,Paris,France,T-75,Switzerland,CHE,T-31,Germany,DEU,1–1,1.0,1.0,0.0,0.0,1.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0149016173186,1715.2039085228027,1490.145063300104,1697.0737468400175,0.19783063862024744
WC-1938,1938 FIFA Men's World Cup,M-1938-02,Cuba vs Romania,round of 16,not applicable,0.0,1.0,1.0,0.0,1938-06-05,17:00,S-077,Stade du T.O.E.C.,Toulouse,France,T-19,Cuba,CUB,T-61,Romania,ROU,3–3,3.0,3.0,0.0,0.0,1.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.2874196856733,1477.5143152862768,1470.9113500312778,1476.8903849406722,0.4896011609065914
WC-1938,1938 FIFA Men's World Cup,M-1938-03,France vs Belgium,round of 16,not applicable,0.0,1.0,0.0,0.0,1938-06-05,17:00,S-069,Stade Olympique de Colombes,Paris,France,T-30,France,FRA,T-06,Belgium,BEL,3–1,3.0,1.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.4624708301217,1390.130259128942,1483.2196930153416,1365.373036943722,0.5970893230814154
WC-1938,1938 FIFA Men's World Cup,M-1938-04,Hungary vs Dutch East Indies,round of 16,not applicable,0.0,1.0,0.0,0.0,1938-06-05,17:00,S-071,Vélodrome Municipal,Reims,France,T-36,Hungary,HUN,T-23,Dutch East Indies,IDN,6–0,6.0,0.0,6.0,-6.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1722.479481395005,1493.7797487227378,1749.4331017004429,1466.8261284173,0.7885990564279385
WC-1938,1938 FIFA Men's World Cup,M-1938-05,Italy vs Norway,round of 16,not applicable,0.0,1.0,0.0,0.0,1938-06-05,17:00,S-064,Stade Vélodrome,Marseille,France,T-41,Italy,ITA,T-53,Norway,NOR,2–1,2.0,1.0,1.0,-1.0,1.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1849.8239847546504,1506.3929135340306,1857.1226572547896,1499.0942410338912,0.8783554583310086
WC-1938,1938 FIFA Men's World Cup,M-1938-06,Brazil vs Poland,round of 16,not applicable,0.0,1.0,0.0,0.0,1938-06-05,17:30,S-075,Stade de la Meinau,Strasbourg,France,T-09,Brazil,BRA,T-57,Poland,POL,6–5,6.0,5.0,1.0,-1.0,1.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1636.360316764066,1530.1299393230656,1657.4631896369513,1509.0270664501804,0.6482854521185782
WC-1938,1938 FIFA Men's World Cup,M-1938-07,Czechoslovakia vs Netherlands,round of 16,not applicable,0.0,1.0,0.0,0.0,1938-06-05,18:30,S-058,Stade Jules Deschaseaux,Le Havre,France,T-21,Czechoslovakia,CSK,T-48,Netherlands,NLD,3–0,3.0,0.0,3.0,-3.0,1.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.5454817770217,1527.0342702771752,1680.8012545187655,1491.778497535431,0.6642307357929119
WC-1938,1938 FIFA Men's World Cup,M-1938-08,Cuba vs Romania,round of 16,not applicable,0.0,1.0,0.0,1.0,1938-06-09,18:00,S-077,Stade du T.O.E.C.,Toulouse,France,T-19,Cuba,CUB,T-61,Romania,ROU,2–1,2.0,1.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.9113500312778,1476.8903849406722,1501.427570446991,1446.374164524959,0.4913963264047787
WC-1938,1938 FIFA Men's World Cup,M-1938-09,Switzerland vs Germany,round of 16,not applicable,0.0,1.0,0.0,1.0,1938-06-09,18:00,S-068,Parc des Princes,Paris,France,T-75,Switzerland,CHE,T-31,Germany,DEU,4–2,4.0,2.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1490.145063300104,1697.0737468400175,1559.1707027318778,1628.0481074082436,0.23304845075806668
WC-1938,1938 FIFA Men's World Cup,M-1938-10,Brazil vs Czechoslovakia,quarter-finals,not applicable,0.0,1.0,1.0,0.0,1938-06-12,17:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-21,Czechoslovakia,CSK,1–1,1.0,1.0,0.0,0.0,1.0,0.0,0-0,0.0,0.0,draw,0.0,0.0,1.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1657.4631896369513,1680.8012545187655,1659.475334708224,1678.789109447493,0.46646424881212145
WC-1938,1938 FIFA Men's World Cup,M-1938-11,Hungary vs Switzerland,quarter-finals,not applicable,0.0,1.0,0.0,0.0,1938-06-12,17:00,S-061,Stade Victor Boucquey,Lille,France,T-36,Hungary,HUN,T-75,Switzerland,CHE,2–0,2.0,0.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1749.4331017004429,1559.1707027318778,1771.9900839276422,1536.6137205046784,0.7493668641422291
WC-1938,1938 FIFA Men's World Cup,M-1938-12,Italy vs France,quarter-finals,not applicable,0.0,1.0,0.0,0.0,1938-06-12,17:00,S-069,Stade Olympique de Colombes,Paris,France,T-41,Italy,ITA,T-30,France,FRA,3–1,3.0,1.0,2.0,-2.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.1226572547896,1483.2196930153416,1872.5362028691748,1467.8061474009564,0.8958889622718612
WC-1938,1938 FIFA Men's World Cup,M-1938-13,Sweden vs Cuba,quarter-finals,not applicable,0.0,1.0,0.0,0.0,1938-06-12,17:00,S-055,Stade du Fort Carré,Antibes,France,T-74,Sweden,SWE,T-19,Cuba,CUB,8–0,8.0,0.0,8.0,-8.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1546.409900919767,1501.427570446991,1608.486394530452,1439.351076836306,0.56437548343379
WC-1938,1938 FIFA Men's World Cup,M-1938-14,Brazil vs Czechoslovakia,quarter-finals,not applicable,0.0,1.0,0.0,1.0,1938-06-14,18:00,S-056,Stade du Parc Lescure,Bordeaux,France,T-09,Brazil,BRA,T-21,Czechoslovakia,CSK,2–1,2.0,1.0,1.0,-1.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1659.475334708224,1678.789109447493,1691.1413043728862,1647.1231397828308,0.47223383892229387
WC-1938,1938 FIFA Men's World Cup,M-1938-15,Hungary vs Sweden,semi-finals,not applicable,0.0,1.0,0.0,0.0,1938-06-16,18:00,S-068,Parc des Princes,Paris,France,T-36,Hungary,HUN,T-74,Sweden,SWE,5–1,5.0,1.0,4.0,-4.0,0.0,0.0,0-0,0.0,0.0,home team win,1.0,0.0,0.0,1938,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1771.9900839276422,1611.0104220110632,1803.8950942364395,1579.105411702266,0.716399908366247
